;capacity_last_metric_bolt;capacity_elastic_search_bolt;pre_Message_dispatcher_bolt;check_message_bolt;message_dispatcher_bolt;metric_bolt;group_status_information_bolt;Real_time_merger_bolt
46806;0.8140000000000001;0.008;0.012;0.53;0.784;0.915;0.675;0.005
46807;0.816;0.011;0.012;0.523;0.7659999999999999;0.914;0.6629999999999999;0.005
46808;0.7979999999999999;0.011;0.012;0.506;0.7390000000000001;0.88;0.6729999999999999;0.005
46809;0.777;0.011;0.012;0.475;0.701;0.828;0.6509999999999999;0.005
46810;0.764;0.011;0.012;0.456;0.6609999999999999;0.809;0.632;0.005
46811;0.743;0.011;0.011;0.439;0.626;0.758;0.607;0.002
46812;0.758;0.01;0.01;0.421;0.594;0.738;0.605;0.002
46813;0.741;0.011;0.009;0.397;0.5660000000000001;0.7140000000000001;0.601;0.002
46814;0.74;0.011;0.009;0.365;0.531;0.67;0.581;0.002
46815;0.7090000000000001;0.01;0.009;0.35;0.496;0.632;0.58;0.002
46816;0.6990000000000001;0.009;0.024;0.351;0.485;0.618;0.5670000000000001;0.002
46817;0.6940000000000001;0.009;0.024;0.319;0.472;0.613;0.5529999999999999;0.002
46818;0.6940000000000001;0.009;0.025;0.309;0.456;0.605;0.5529999999999999;0.002
46819;0.698;0.009;0.024;0.316;0.46;0.615;0.546;0.004
46820;0.7070000000000001;0.008;0.024;0.319;0.452;0.61;0.546;0.004
46821;0.7120000000000001;0.008;0.024;0.324;0.4629999999999999;0.611;0.568;0.004
46822;0.7190000000000001;0.009;0.024;0.322;0.466;0.649;0.5579999999999999;0.004
46823;0.722;0.01;0.024;0.313;0.49;0.623;0.561;0.004
46824;0.7290000000000001;0.01;0.024;0.314;0.4579999999999999;0.599;0.5489999999999999;0.004
46825;0.736;0.01;0.023;0.311;0.4629999999999999;0.6;0.5579999999999999;0.004
46826;0.7390000000000001;0.01;0.024;0.317;0.451;0.591;0.5589999999999999;0.004
46827;0.743;0.01;0.0069999999999999;0.316;0.4529999999999999;0.585;0.5489999999999999;0.004
46828;0.723;0.0139999999999999;0.0069999999999999;0.314;0.466;0.589;0.557;0.004
46829;0.738;0.0139999999999999;0.0069999999999999;0.317;0.451;0.5870000000000001;0.5489999999999999;0.002
46830;0.725;0.013;0.0069999999999999;0.322;0.461;0.599;0.545;0.002
46831;0.706;0.013;0.0069999999999999;0.324;0.46;0.59;0.544;0.002
46832;0.7040000000000001;0.012;0.0069999999999999;0.327;0.451;0.5760000000000001;0.5489999999999999;0.002
46833;0.6920000000000001;0.012;0.0069999999999999;0.3289999999999999;0.444;0.581;0.547;0.002
46834;0.693;0.011;0.0069999999999999;0.312;0.444;0.591;0.544;0.002
46835;0.703;0.01;0.0069999999999999;0.316;0.447;0.5710000000000001;0.5589999999999999;0.002
46836;0.6970000000000001;0.013;0.0069999999999999;0.315;0.4579999999999999;0.573;0.557;0.002
46837;0.695;0.013;0.0069999999999999;0.315;0.446;0.5579999999999999;0.569;0.002
46838;0.705;0.013;0.0069999999999999;0.306;0.432;0.56;0.5710000000000001;0.002
46839;0.701;0.012;0.0069999999999999;0.319;0.426;0.563;0.547;0.002
46840;0.695;0.011;0.0069999999999999;0.317;0.437;0.57;0.546;0.002
46841;0.701;0.012;0.0069999999999999;0.317;0.4479999999999999;0.5760000000000001;0.551;0.002
46842;0.701;0.0139999999999999;0.0069999999999999;0.3229999999999999;0.472;0.575;0.54;0.002
46843;0.6940000000000001;0.012;0.0069999999999999;0.31;0.461;0.569;0.54;0.002
46844;0.703;0.011;0.0069999999999999;0.304;0.46;0.564;0.552;0.002
46845;0.701;0.01;0.0069999999999999;0.3;0.4589999999999999;0.56;0.5479999999999999;0.002
46846;0.7;0.01;0.008;0.296;0.475;0.568;0.552;0.002
46847;0.695;0.01;0.0069999999999999;0.296;0.4629999999999999;0.5589999999999999;0.541;0.002
46848;0.6940000000000001;0.011;0.0069999999999999;0.3;0.4589999999999999;0.578;0.54;0.002
46849;0.6990000000000001;0.011;0.008;0.306;0.467;0.564;0.541;0.002
46850;0.716;0.011;0.008;0.31;0.471;0.575;0.5489999999999999;0.002
46851;0.6940000000000001;0.011;0.008;0.31;0.471;0.588;0.5589999999999999;0.002
46852;0.6890000000000001;0.012;0.008;0.305;0.46;0.5820000000000001;0.55;0.002
46853;0.684;0.012;0.008;0.306;0.4639999999999999;0.5920000000000001;0.547;0.002
46854;0.706;0.013;0.008;0.299;0.4579999999999999;0.59;0.552;0.003
46855;0.7090000000000001;0.011;0.008;0.297;0.4529999999999999;0.5760000000000001;0.5489999999999999;0.003
46856;0.715;0.01;0.008;0.298;0.452;0.578;0.5479999999999999;0.003
46857;0.7040000000000001;0.01;0.008;0.306;0.436;0.5720000000000001;0.55;0.003
46858;0.693;0.0139999999999999;0.008;0.305;0.444;0.57;0.562;0.002
46859;0.7;0.013;0.008;0.305;0.444;0.585;0.569;0.003
46860;0.723;0.012;0.008;0.298;0.447;0.573;0.557;0.003
46861;0.698;0.012;0.008;0.297;0.457;0.5770000000000001;0.542;0.003
46862;0.7040000000000001;0.011;0.008;0.302;0.456;0.5670000000000001;0.539;0.002
46863;0.7170000000000001;0.011;0.008;0.304;0.4679999999999999;0.564;0.541;0.002
46864;0.715;0.013;0.009;0.3;0.449;0.57;0.5479999999999999;0.002
46865;0.701;0.012;0.009;0.303;0.4379999999999999;0.575;0.551;0.002
46866;0.7040000000000001;0.012;0.009;0.308;0.442;0.5710000000000001;0.547;0.002
46867;0.696;0.012;0.008;0.31;0.447;0.5720000000000001;0.546;0.002
46868;0.7040000000000001;0.008;0.0069999999999999;0.317;0.4539999999999999;0.56;0.537;0.002
46869;0.7020000000000001;0.008;0.0069999999999999;0.315;0.456;0.586;0.537;0.002
46870;0.7040000000000001;0.008;0.0069999999999999;0.308;0.455;0.58;0.534;0.002
46871;0.695;0.008;0.009;0.305;0.449;0.581;0.545;0.002
46872;0.69;0.0069999999999999;0.009;0.299;0.452;0.568;0.544;0.002
46873;0.685;0.009;0.009;0.301;0.451;0.589;0.551;0.002
46874;0.6890000000000001;0.009;0.009;0.299;0.449;0.563;0.542;0.002
46875;0.6920000000000001;0.009;0.009;0.293;0.462;0.5589999999999999;0.58;0.002
46876;0.695;0.01;0.009;0.293;0.46;0.5710000000000001;0.5820000000000001;0.002
46877;0.7020000000000001;0.01;0.0069999999999999;0.294;0.47;0.5670000000000001;0.5670000000000001;0.002
46878;0.6920000000000001;0.01;0.008;0.288;0.467;0.564;0.5529999999999999;0.002
46879;0.693;0.01;0.008;0.292;0.466;0.5479999999999999;0.565;0.002
46880;0.691;0.01;0.008;0.303;0.46;0.552;0.556;0.002
46881;0.6829999999999999;0.011;0.008;0.295;0.4629999999999999;0.574;0.562;0.002
46882;0.6890000000000001;0.01;0.008;0.293;0.456;0.5870000000000001;0.56;0.002
46883;0.706;0.01;0.008;0.301;0.455;0.5660000000000001;0.557;0.002
46884;0.7020000000000001;0.01;0.0069999999999999;0.299;0.449;0.57;0.541;0.002
46885;0.696;0.009;0.0069999999999999;0.295;0.431;0.5710000000000001;0.536;0.002
46886;0.701;0.009;0.008;0.297;0.4479999999999999;0.57;0.534;0.002
46887;0.7040000000000001;0.01;0.008;0.293;0.4479999999999999;0.569;0.5479999999999999;0.002
46888;0.711;0.01;0.008;0.298;0.441;0.579;0.565;0.002
46889;0.693;0.01;0.008;0.292;0.435;0.5820000000000001;0.58;0.002
46890;0.701;0.01;0.008;0.289;0.439;0.5920000000000001;0.578;0.002
46891;0.698;0.013;0.008;0.3;0.44;0.585;0.5770000000000001;0.002
46892;0.701;0.013;0.008;0.308;0.446;0.569;0.5720000000000001;0.002
46893;0.684;0.013;0.008;0.307;0.461;0.586;0.5820000000000001;0.002
46894;0.6890000000000001;0.012;0.008;0.31;0.471;0.579;0.588;0.003
46895;0.705;0.0139999999999999;0.008;0.315;0.467;0.5660000000000001;0.586;0.002
46896;0.708;0.013;0.008;0.318;0.477;0.579;0.574;0.002
46897;0.693;0.0139999999999999;0.0069999999999999;0.31;0.484;0.5820000000000001;0.57;0.002
46898;0.6890000000000001;0.0139999999999999;0.006;0.305;0.489;0.578;0.568;0.002
46899;0.693;0.013;0.006;0.306;0.484;0.579;0.578;0.002
46900;0.698;0.013;0.0069999999999999;0.316;0.4679999999999999;0.583;0.591;0.002
46901;0.703;0.011;0.0069999999999999;0.306;0.474;0.573;0.58;0.002
46902;0.7040000000000001;0.011;0.006;0.311;0.469;0.581;0.57;0.002
46903;0.708;0.011;0.006;0.326;0.469;0.5660000000000001;0.5720000000000001;0.002
46904;0.7090000000000001;0.011;0.0069999999999999;0.318;0.461;0.564;0.581;0.002
46905;0.6970000000000001;0.011;0.006;0.335;0.4579999999999999;0.564;0.5670000000000001;0.002
46906;0.7040000000000001;0.01;0.006;0.321;0.4429999999999999;0.5589999999999999;0.574;0.002
46907;0.698;0.01;0.006;0.306;0.452;0.555;0.5720000000000001;0.002
46908;0.682;0.011;0.006;0.314;0.4429999999999999;0.569;0.565;0.002
46909;0.688;0.01;0.0069999999999999;0.321;0.4579999999999999;0.5770000000000001;0.568;0.002
46910;0.711;0.01;0.0069999999999999;0.31;0.4629999999999999;0.578;0.547;0.002
46911;0.6990000000000001;0.009;0.0069999999999999;0.312;0.471;0.58;0.551;0.002
46912;0.701;0.009;0.0069999999999999;0.319;0.472;0.589;0.545;0.002
46913;0.7;0.009;0.0069999999999999;0.319;0.462;0.584;0.534;0.002
46914;0.6890000000000001;0.012;0.0069999999999999;0.308;0.4579999999999999;0.58;0.541;0.002
46915;0.7020000000000001;0.011;0.0069999999999999;0.309;0.467;0.5770000000000001;0.541;0.002
46916;0.711;0.012;0.0069999999999999;0.305;0.462;0.568;0.5379999999999999;0.002
46917;0.6990000000000001;0.013;0.0069999999999999;0.308;0.4629999999999999;0.563;0.5539999999999999;0.002
46918;0.7090000000000001;0.011;0.0069999999999999;0.306;0.46;0.581;0.541;0.002
46919;0.7120000000000001;0.011;0.008;0.304;0.449;0.56;0.537;0.002
46920;0.7020000000000001;0.01;0.0069999999999999;0.303;0.447;0.5710000000000001;0.547;0.002
46921;0.688;0.01;0.0069999999999999;0.293;0.451;0.557;0.537;0.002
46922;0.696;0.01;0.0069999999999999;0.288;0.449;0.5479999999999999;0.541;0.002
46923;0.688;0.011;0.0069999999999999;0.288;0.451;0.5489999999999999;0.537;0.002
46924;0.688;0.011;0.0069999999999999;0.281;0.4379999999999999;0.551;0.5379999999999999;0.002
46925;0.6920000000000001;0.013;0.0069999999999999;0.286;0.444;0.555;0.532;0.002
46926;0.6970000000000001;0.015;0.0069999999999999;0.293;0.45;0.5589999999999999;0.541;0.002
46927;0.698;0.0139999999999999;0.0069999999999999;0.298;0.4589999999999999;0.562;0.551;0.002
46928;0.685;0.0139999999999999;0.0069999999999999;0.292;0.4479999999999999;0.5660000000000001;0.546;0.002
46929;0.674;0.01;0.006;0.287;0.446;0.5579999999999999;0.544;0.002
46930;0.6779999999999999;0.01;0.008;0.285;0.445;0.563;0.5720000000000001;0.002
46931;0.69;0.01;0.009;0.289;0.442;0.575;0.586;0.002
46932;0.674;0.01;0.008;0.297;0.451;0.586;0.563;0.002
46933;0.687;0.01;0.008;0.308;0.449;0.598;0.5870000000000001;0.002
46934;0.696;0.01;0.008;0.304;0.4589999999999999;0.57;0.584;0.002
46935;0.696;0.009;0.008;0.305;0.4479999999999999;0.555;0.594;0.002
46936;0.69;0.009;0.008;0.305;0.433;0.561;0.602;0.002
46937;0.696;0.01;0.008;0.315;0.447;0.569;0.601;0.002
46938;0.698;0.009;0.008;0.312;0.4379999999999999;0.561;0.596;0.002
46939;0.69;0.009;0.008;0.315;0.4529999999999999;0.569;0.586;0.002
46940;0.685;0.009;0.0069999999999999;0.315;0.46;0.5720000000000001;0.562;0.002
46941;0.6779999999999999;0.008;0.006;0.311;0.456;0.5720000000000001;0.552;0.002
46942;0.679;0.0069999999999999;0.0069999999999999;0.309;0.471;0.59;0.555;0.002
46943;0.6920000000000001;0.008;0.0069999999999999;0.304;0.478;0.565;0.5379999999999999;0.002
46944;0.6970000000000001;0.008;0.0069999999999999;0.293;0.475;0.5579999999999999;0.539;0.002
46945;0.6859999999999999;0.008;0.0069999999999999;0.286;0.477;0.5529999999999999;0.556;0.002
46946;0.693;0.008;0.0069999999999999;0.296;0.469;0.552;0.55;0.002
46947;0.6940000000000001;0.01;0.0069999999999999;0.283;0.449;0.557;0.552;0.002
46948;0.6890000000000001;0.01;0.0069999999999999;0.293;0.442;0.557;0.552;0.002
46949;0.6990000000000001;0.01;0.0069999999999999;0.285;0.442;0.579;0.546;0.002
46950;0.706;0.01;0.0069999999999999;0.289;0.433;0.562;0.55;0.003
46951;0.691;0.011;0.0069999999999999;0.302;0.431;0.555;0.5489999999999999;0.002
46952;0.6920000000000001;0.01;0.0069999999999999;0.301;0.439;0.547;0.542;0.002
46953;0.68;0.009;0.0069999999999999;0.298;0.441;0.5720000000000001;0.55;0.002
46954;0.696;0.009;0.006;0.298;0.4479999999999999;0.565;0.546;0.002
46955;0.71;0.009;0.0069999999999999;0.302;0.449;0.5670000000000001;0.546;0.002
46956;0.705;0.0289999999999999;0.0069999999999999;0.305;0.446;0.573;0.5529999999999999;0.002
46957;0.7020000000000001;0.0279999999999999;0.0069999999999999;0.303;0.451;0.5760000000000001;0.539;0.002
46958;0.695;0.0289999999999999;0.0069999999999999;0.307;0.4629999999999999;0.5710000000000001;0.535;0.002
46959;0.698;0.0289999999999999;0.0069999999999999;0.3;0.449;0.5760000000000001;0.545;0.002
46960;0.701;0.0289999999999999;0.0069999999999999;0.298;0.451;0.5870000000000001;0.5489999999999999;0.002
46961;0.701;0.0279999999999999;0.0069999999999999;0.3;0.45;0.579;0.551;0.002
46962;0.705;0.026;0.0069999999999999;0.296;0.451;0.603;0.579;0.002
46963;0.7090000000000001;0.027;0.0069999999999999;0.293;0.45;0.58;0.5770000000000001;0.003
46964;0.6990000000000001;0.026;0.0069999999999999;0.293;0.441;0.58;0.5710000000000001;0.003
46965;0.708;0.026;0.0069999999999999;0.298;0.431;0.578;0.579;0.003
46966;0.7070000000000001;0.01;0.0069999999999999;0.291;0.436;0.575;0.569;0.003
46967;0.7020000000000001;0.01;0.0069999999999999;0.307;0.432;0.5660000000000001;0.581;0.003
46968;0.7120000000000001;0.012;0.006;0.299;0.426;0.5710000000000001;0.599;0.003
46969;0.7040000000000001;0.012;0.0069999999999999;0.299;0.441;0.5589999999999999;0.606;0.002
46970;0.7;0.011;0.0069999999999999;0.304;0.446;0.5529999999999999;0.595;0.002
46971;0.685;0.012;0.006;0.301;0.436;0.568;0.596;0.002
46972;0.6970000000000001;0.011;0.0069999999999999;0.293;0.437;0.581;0.586;0.002
46973;0.6940000000000001;0.011;0.0069999999999999;0.293;0.427;0.57;0.5920000000000001;0.002
46974;0.696;0.011;0.0069999999999999;0.291;0.442;0.573;0.579;0.002
46975;0.701;0.01;0.0069999999999999;0.292;0.4479999999999999;0.58;0.584;0.002
46976;0.706;0.009;0.0069999999999999;0.302;0.447;0.593;0.578;0.002
46977;0.6990000000000001;0.009;0.006;0.295;0.441;0.586;0.561;0.002
46978;0.7;0.009;0.006;0.304;0.4429999999999999;0.584;0.551;0.002
46979;0.695;0.008;0.006;0.297;0.436;0.594;0.544;0.002
46980;0.7040000000000001;0.008;0.006;0.31;0.433;0.585;0.5479999999999999;0.002
46981;0.7040000000000001;0.008;0.006;0.312;0.437;0.589;0.565;0.002
46982;0.696;0.009;0.0069999999999999;0.317;0.4429999999999999;0.604;0.579;0.002
46983;0.693;0.009;0.0069999999999999;0.312;0.4479999999999999;0.57;0.569;0.002
46984;0.6859999999999999;0.011;0.0069999999999999;0.314;0.437;0.5660000000000001;0.5539999999999999;0.002
46985;0.6890000000000001;0.01;0.0069999999999999;0.307;0.432;0.5660000000000001;0.547;0.002
46986;0.679;0.01;0.0069999999999999;0.317;0.435;0.5670000000000001;0.546;0.002
46987;0.6920000000000001;0.009;0.0069999999999999;0.315;0.432;0.584;0.537;0.002
46988;0.688;0.01;0.006;0.316;0.43;0.583;0.539;0.002
46989;0.703;0.01;0.0069999999999999;0.313;0.433;0.603;0.54;0.002
46990;0.6990000000000001;0.01;0.006;0.324;0.441;0.595;0.5479999999999999;0.002
46991;0.706;0.009;0.006;0.337;0.4529999999999999;0.593;0.537;0.002
46992;0.698;0.009;0.006;0.327;0.455;0.583;0.546;0.002
46993;0.7090000000000001;0.01;0.0069999999999999;0.3;0.449;0.557;0.54;0.002
46994;0.7090000000000001;0.008;0.0069999999999999;0.303;0.449;0.5539999999999999;0.547;0.002
46995;0.7070000000000001;0.009;0.0069999999999999;0.305;0.4429999999999999;0.56;0.545;0.002
46996;0.6970000000000001;0.012;0.0069999999999999;0.306;0.4629999999999999;0.565;0.5489999999999999;0.002
46997;0.695;0.01;0.0069999999999999;0.308;0.451;0.5720000000000001;0.544;0.002
46998;0.69;0.012;0.0069999999999999;0.299;0.445;0.569;0.544;0.002
46999;0.705;0.012;0.008;0.3;0.45;0.573;0.5589999999999999;0.003
47000;0.7140000000000001;0.01;0.008;0.303;0.444;0.5820000000000001;0.569;0.003
47001;0.706;0.01;0.008;0.309;0.439;0.564;0.573;0.003
47002;0.693;0.01;0.008;0.304;0.442;0.57;0.551;0.003
47003;0.684;0.01;0.008;0.302;0.442;0.562;0.5529999999999999;0.003
47004;0.7020000000000001;0.009;0.008;0.305;0.447;0.563;0.5579999999999999;0.003
47005;0.6970000000000001;0.009;0.008;0.311;0.4479999999999999;0.562;0.536;0.003
47006;0.696;0.009;0.008;0.305;0.4539999999999999;0.573;0.54;0.003
47007;0.6940000000000001;0.01;0.008;0.303;0.4539999999999999;0.579;0.546;0.002
47008;0.693;0.01;0.008;0.313;0.447;0.586;0.54;0.002
47009;0.7190000000000001;0.009;0.008;0.319;0.441;0.575;0.555;0.002
47010;0.7140000000000001;0.008;0.008;0.316;0.4479999999999999;0.556;0.564;0.002
47011;0.6990000000000001;0.008;0.0069999999999999;0.316;0.446;0.551;0.557;0.002
47012;0.693;0.0069999999999999;0.008;0.306;0.462;0.5589999999999999;0.555;0.002
47013;0.6990000000000001;0.011;0.008;0.304;0.4539999999999999;0.556;0.547;0.002
47014;0.6940000000000001;0.0139999999999999;0.0069999999999999;0.307;0.452;0.5670000000000001;0.5379999999999999;0.002
47015;0.728;0.015;0.008;0.345;0.456;0.606;0.5529999999999999;0.002
47016;0.735;0.016;0.008;0.37;0.493;0.639;0.564;0.002
47017;0.73;0.016;0.008;0.382;0.535;0.662;0.585;0.002
47018;0.754;0.017;0.008;0.373;0.526;0.655;0.575;0.002
47019;0.7609999999999999;0.017;0.008;0.372;0.54;0.674;0.5760000000000001;0.002
47020;0.777;0.017;0.008;0.365;0.523;0.66;0.5710000000000001;0.002
47021;0.7829999999999999;0.016;0.008;0.358;0.531;0.6759999999999999;0.569;0.002
47022;0.782;0.016;0.008;0.354;0.53;0.6579999999999999;0.565;0.002
47023;0.779;0.0139999999999999;0.008;0.361;0.523;0.652;0.5660000000000001;0.002
47024;0.794;0.009;0.008;0.357;0.518;0.6609999999999999;0.5760000000000001;0.002
47025;0.787;0.009;0.008;0.349;0.493;0.642;0.58;0.002
47026;0.7659999999999999;0.009;0.008;0.319;0.4539999999999999;0.593;0.56;0.002
47027;0.747;0.01;0.008;0.317;0.426;0.5710000000000001;0.565;0.002
47028;0.7290000000000001;0.01;0.008;0.319;0.424;0.563;0.5479999999999999;0.002
47029;0.706;0.01;0.008;0.307;0.432;0.565;0.5589999999999999;0.002
47030;0.698;0.009;0.008;0.315;0.425;0.556;0.546;0.002
47031;0.691;0.01;0.008;0.317;0.424;0.56;0.563;0.002
47032;0.6970000000000001;0.01;0.0069999999999999;0.296;0.419;0.575;0.551;0.002
47033;0.698;0.013;0.0069999999999999;0.299;0.424;0.57;0.5539999999999999;0.002
47034;0.6920000000000001;0.013;0.0069999999999999;0.299;0.427;0.565;0.552;0.002
47035;0.705;0.013;0.0069999999999999;0.293;0.425;0.5579999999999999;0.555;0.002
47036;0.703;0.013;0.0069999999999999;0.298;0.422;0.5589999999999999;0.55;0.002
47037;0.6890000000000001;0.013;0.0069999999999999;0.295;0.416;0.569;0.55;0.002
47038;0.6729999999999999;0.012;0.008;0.297;0.415;0.569;0.556;0.002
47039;0.6779999999999999;0.012;0.008;0.3;0.405;0.5670000000000001;0.561;0.002
47040;0.696;0.01;0.008;0.3;0.417;0.5670000000000001;0.5489999999999999;0.002
47041;0.698;0.012;0.008;0.344;0.418;0.5870000000000001;0.5489999999999999;0.002
47042;0.6920000000000001;0.012;0.008;0.345;0.421;0.575;0.563;0.002
47043;0.695;0.008;0.008;0.3379999999999999;0.424;0.584;0.5710000000000001;0.002
47044;0.693;0.008;0.008;0.3339999999999999;0.424;0.568;0.565;0.002
47045;0.708;0.008;0.008;0.319;0.423;0.573;0.561;0.002
47046;0.7170000000000001;0.008;0.008;0.3229999999999999;0.433;0.56;0.56;0.002
47047;0.691;0.008;0.008;0.32;0.426;0.562;0.556;0.002
47048;0.7020000000000001;0.008;0.008;0.32;0.433;0.569;0.5479999999999999;0.003
47049;0.716;0.008;0.009;0.314;0.4379999999999999;0.584;0.552;0.003
47050;0.718;0.009;0.009;0.31;0.429;0.5820000000000001;0.5539999999999999;0.002
47051;0.713;0.008;0.008;0.31;0.429;0.573;0.565;0.003
47052;0.7070000000000001;0.008;0.008;0.309;0.423;0.58;0.568;0.003
47053;0.722;0.008;0.008;0.3;0.418;0.574;0.564;0.003
47054;0.716;0.008;0.0069999999999999;0.299;0.437;0.5760000000000001;0.542;0.003
47055;0.7070000000000001;0.008;0.0069999999999999;0.298;0.434;0.5770000000000001;0.5539999999999999;0.002
47056;0.713;0.009;0.0069999999999999;0.3;0.435;0.58;0.546;0.002
47057;0.6940000000000001;0.009;0.0069999999999999;0.31;0.435;0.584;0.57;0.002
47058;0.705;0.009;0.006;0.304;0.4579999999999999;0.5660000000000001;0.5670000000000001;0.002
47059;0.733;0.01;0.006;0.313;0.451;0.5720000000000001;0.5710000000000001;0.002
47060;0.715;0.009;0.006;0.311;0.452;0.585;0.563;0.002
47061;0.73;0.01;0.006;0.304;0.456;0.579;0.561;0.002
47062;0.713;0.011;0.0069999999999999;0.303;0.467;0.575;0.5589999999999999;0.002
47063;0.72;0.01;0.0069999999999999;0.303;0.451;0.602;0.555;0.002
47064;0.718;0.008;0.006;0.31;0.437;0.604;0.568;0.002
47065;0.7340000000000001;0.024;0.0069999999999999;0.308;0.433;0.613;0.547;0.002
47066;0.7340000000000001;0.025;0.0069999999999999;0.305;0.427;0.624;0.5670000000000001;0.002
47067;0.723;0.026;0.0069999999999999;0.304;0.435;0.608;0.57;0.002
47068;0.726;0.026;0.0069999999999999;0.313;0.451;0.596;0.562;0.002
47069;0.725;0.025;0.0069999999999999;0.319;0.445;0.588;0.564;0.002
47070;0.7170000000000001;0.023;0.0069999999999999;0.317;0.462;0.5870000000000001;0.563;0.002
47071;0.708;0.022;0.021;0.297;0.4579999999999999;0.583;0.557;0.002
47072;0.6990000000000001;0.022;0.022;0.286;0.45;0.578;0.5429999999999999;0.002
47073;0.695;0.021;0.022;0.286;0.45;0.574;0.562;0.002
47074;0.7020000000000001;0.022;0.022;0.286;0.465;0.575;0.562;0.002
47075;0.7090000000000001;0.008;0.022;0.293;0.4429999999999999;0.5670000000000001;0.5660000000000001;0.002
47076;0.705;0.008;0.022;0.298;0.431;0.569;0.54;0.003
47077;0.705;0.008;0.023;0.312;0.432;0.565;0.557;0.003
47078;0.696;0.0069999999999999;0.022;0.318;0.423;0.569;0.55;0.003
47079;0.7;0.0069999999999999;0.022;0.301;0.426;0.5760000000000001;0.551;0.003
47080;0.6940000000000001;0.0069999999999999;0.022;0.3;0.428;0.56;0.552;0.002
47081;0.687;0.021;0.009;0.3;0.43;0.583;0.547;0.002
47082;0.684;0.021;0.008;0.305;0.425;0.5660000000000001;0.546;0.002
47083;0.703;0.021;0.008;0.31;0.425;0.556;0.5489999999999999;0.002
47084;0.703;0.022;0.008;0.311;0.421;0.5479999999999999;0.547;0.002
47085;0.716;0.023;0.008;0.306;0.419;0.555;0.561;0.002
47086;0.7140000000000001;0.023;0.008;0.299;0.435;0.5579999999999999;0.561;0.002
47087;0.703;0.024;0.008;0.302;0.427;0.5770000000000001;0.569;0.002
47088;0.71;0.024;0.008;0.313;0.439;0.586;0.5589999999999999;0.002
47089;0.69;0.025;0.008;0.317;0.433;0.5760000000000001;0.557;0.003
47090;0.698;0.025;0.0069999999999999;0.319;0.429;0.568;0.5539999999999999;0.003
47091;0.6809999999999999;0.009;0.0069999999999999;0.312;0.421;0.579;0.574;0.003
47092;0.68;0.011;0.0069999999999999;0.308;0.427;0.5670000000000001;0.565;0.003
47093;0.7;0.012;0.0069999999999999;0.314;0.42;0.573;0.5479999999999999;0.003
47094;0.687;0.013;0.0069999999999999;0.298;0.423;0.561;0.5429999999999999;0.003
47095;0.7;0.012;0.0069999999999999;0.304;0.435;0.563;0.541;0.003
47096;0.701;0.011;0.0069999999999999;0.299;0.416;0.5760000000000001;0.5429999999999999;0.003
47097;0.698;0.011;0.0069999999999999;0.305;0.423;0.5720000000000001;0.545;0.002
47098;0.6940000000000001;0.011;0.0069999999999999;0.3;0.423;0.574;0.541;0.002
47099;0.6970000000000001;0.01;0.0069999999999999;0.295;0.442;0.583;0.545;0.002
47100;0.705;0.012;0.0069999999999999;0.297;0.432;0.586;0.5579999999999999;0.002
47101;0.722;0.01;0.0069999999999999;0.324;0.455;0.565;0.56;0.002
47102;0.708;0.01;0.0069999999999999;0.318;0.452;0.561;0.556;0.002
47103;0.693;0.009;0.006;0.313;0.441;0.569;0.5539999999999999;0.003
47104;0.7120000000000001;0.01;0.0069999999999999;0.319;0.45;0.5589999999999999;0.5720000000000001;0.002
47105;0.7070000000000001;0.011;0.008;0.318;0.4479999999999999;0.562;0.56;0.002
47106;0.731;0.013;0.008;0.294;0.45;0.5670000000000001;0.555;0.002
47107;0.726;0.011;0.008;0.293;0.436;0.555;0.5379999999999999;0.002
47108;0.71;0.009;0.008;0.29;0.44;0.563;0.541;0.002
47109;0.6970000000000001;0.009;0.008;0.292;0.44;0.5579999999999999;0.536;0.002
47110;0.6970000000000001;0.009;0.008;0.294;0.435;0.561;0.534;0.002
47111;0.698;0.01;0.008;0.298;0.416;0.5670000000000001;0.522;0.002
47112;0.685;0.009;0.0069999999999999;0.305;0.415;0.5529999999999999;0.525;0.002
47113;0.6920000000000001;0.009;0.0069999999999999;0.301;0.412;0.556;0.531;0.002
47114;0.71;0.008;0.0069999999999999;0.309;0.422;0.556;0.535;0.002
47115;0.7;0.01;0.0069999999999999;0.347;0.429;0.541;0.54;0.002
47116;0.698;0.011;0.0069999999999999;0.3389999999999999;0.424;0.5589999999999999;0.544;0.002
47117;0.7;0.01;0.0069999999999999;0.319;0.432;0.551;0.54;0.002
47118;0.703;0.009;0.008;0.324;0.429;0.573;0.551;0.002
47119;0.71;0.01;0.008;0.315;0.426;0.562;0.542;0.002
47120;0.725;0.01;0.008;0.303;0.422;0.556;0.55;0.002
47121;0.722;0.01;0.008;0.294;0.413;0.557;0.552;0.002
47122;0.706;0.009;0.008;0.298;0.41;0.56;0.5489999999999999;0.002
47123;0.715;0.01;0.008;0.305;0.427;0.568;0.563;0.002
47124;0.7;0.009;0.008;0.304;0.424;0.569;0.557;0.002
47125;0.7;0.009;0.008;0.299;0.424;0.57;0.5920000000000001;0.002
47126;0.698;0.009;0.008;0.298;0.435;0.562;0.6;0.002
47127;0.706;0.008;0.008;0.298;0.4479999999999999;0.564;0.584;0.002
47128;0.688;0.008;0.008;0.302;0.455;0.5770000000000001;0.58;0.002
