timestamp,memory_usage_Portal,cpu_usage_Portal,Physical_Memory_prct_used_Portal,cpu_prct_used_Portal,0_C_read_Portal,memory_usage_VDI,cpu_usage_VDI,Physical_Memory_prct_used_VDI,cpu_prct_used_VDI,0_C_read_VDI,Chargement_portail,Chargement_IE,Default_Transaction
2023-04-07 07:25:00,1.2,0.0,52.0,2.325669,0.0,2.4,0.0,61.4,4.95,0.0,2.1852560000000003,14.423218,56.29946700000001
2023-04-07 07:30:00,1.2,0.0,52.0,2.300501,0.0,2.4,0.0,61.2,5.0,0.0,1.641,12.106,53.803
2023-04-07 07:35:00,1.2,0.0,52.0,2.3510020000000003,0.0,2.4,0.0,61.9,5.95,0.0,2.734,15.945,58.072
2023-04-07 07:40:00,1.2,0.0,52.0,2.376043,0.0,2.4,0.0,62.1,5.5,0.0,2.734,15.945,58.072
2023-04-07 07:45:00,1.2,0.0,52.0,2.4,0.0,2.4,0.0,61.2,4.336394,181.258,2.7310000000000003,16.4445,59.0125
2023-04-07 07:50:00,1.2,0.0,52.0,2.4,0.0,2.4,0.0,61.0,4.787145,181.258,2.728,16.944000000000003,59.953
2023-04-07 07:55:00,1.2,0.0,52.0,2.45,361.245,2.4,0.0,61.4,4.95,0.0,2.7955,19.462,62.99
2023-04-07 08:00:00,1.2,0.0,52.0,2.8,361.245,2.4,0.0,61.4,5.8,0.0,2.863,21.98,66.027
2023-04-07 08:05:00,1.2,0.0,52.2,2.675,0.0,2.4,0.0,61.0,5.9,0.0,2.949,14.526,57.728333
2023-04-07 08:10:00,1.2,0.0,52.2,2.325125,0.0,2.4,0.0,61.0,4.9,0.0,2.866231,13.965385,56.865923
2023-04-07 08:15:00,1.2,0.0,52.0,2.375,0.0,2.4,0.0,61.4,5.05,0.0,2.741,15.796,58.626000000000005
2023-04-07 08:20:00,1.2,0.0,52.0,2.424875,0.0,2.4,0.0,61.4,4.95,0.0,2.741,15.796,58.626000000000005
2023-04-07 08:25:00,1.2,0.0,52.0,2.275,0.0,2.4,0.0,61.4,4.3,0.0,2.73349,18.373079,61.051869
2023-04-07 08:30:00,1.2,0.0,52.0,2.275,0.0,2.4,0.0,62.4,6.25,0.0,2.7260000000000004,20.943,63.471
2023-04-07 08:35:00,1.2,0.0,52.0,2.275,0.0,2.4,0.0,63.7,5.45,0.0,2.7260000000000004,20.943,63.471
2023-04-07 08:40:00,1.2,0.0,52.0,2.325,0.0,2.4,0.0,64.2,3.75,0.0,2.7260000000000004,20.943,63.471
2023-04-07 08:45:00,1.2,0.0,52.0,2.425292,0.0,2.440067,0.0,64.0,4.45,0.0,2.7260000000000004,20.943,63.471
2023-04-07 08:50:00,1.2,0.0,52.0,2.174875,0.0,2.45,0.0,64.0,4.55,0.0,2.7260000000000004,20.943,63.471
2023-04-07 08:55:00,1.2,0.0,52.0,2.025,0.0,2.42,0.0,64.0,2.6,0.0,2.7260000000000004,20.943,63.471
2023-04-07 09:00:00,1.2,0.0,52.0,2.5,0.0,2.41,0.0,64.0,3.300501,24.788,2.7260000000000004,20.943,63.471
2023-04-07 09:05:00,1.2,0.0,52.0,2.425,0.0,2.4,0.0,64.0,3.300501,24.788,2.7260000000000004,20.943,63.471
2023-04-07 09:10:00,1.2,0.0,52.0,2.075,0.0,2.4,0.0,64.0,2.4,0.0,2.7260000000000004,20.943,63.471
2023-04-07 09:15:00,1.2,0.0,52.0,2.4,0.0,2.4,0.0,64.0,2.45,0.0,2.7260000000000004,20.943,63.471
2023-04-07 09:20:00,1.2,0.0,52.0,2.35,0.0,2.4,0.0,64.0,2.5,0.0,2.7260000000000004,20.943,63.471
2023-04-07 09:25:00,1.2,0.0,52.0,2.125,1.56808,2.4,0.0,64.0,2.35,0.0,2.7260000000000004,20.943,63.471
2023-04-07 09:30:00,1.2,0.0,52.0,4.275,1.56808,2.4,0.0,64.0,2.400668,0.0,2.7260000000000004,20.943,63.471
2023-04-07 09:35:00,1.2,0.0,52.0,4.3,0.0,2.4,0.0,64.0,2.500835,0.0,2.7260000000000004,20.943,63.471
2023-04-07 09:40:00,1.2,0.0,52.0,2.175,0.0,2.4,0.0,64.0,2.5,0.0,2.7260000000000004,20.943,63.471
2023-04-07 09:45:00,1.2,0.0,51.7,2.35,0.0,2.4,0.0,64.0,2.449917,0.0,2.7260000000000004,20.943,63.471
2023-04-07 09:50:00,1.2,0.0,51.2,2.4,0.0,2.4,0.0,64.0,2.35,0.0,2.7260000000000004,20.943,63.471
2023-04-07 09:55:00,1.2,0.0,51.0,2.100167,0.0,2.4,0.0,64.0,2.25,0.0,2.7260000000000004,20.943,63.471
2023-04-07 10:00:00,1.2,0.0,51.0,2.9515860000000003,0.0,2.4,0.0,64.0,3.05,0.0,2.7260000000000004,20.943,63.471
2023-04-07 10:05:00,1.2,0.3,51.455235,3.475,0.0,2.4,0.0,63.7,3.35,0.0,2.7260000000000004,20.943,63.471
2023-04-07 10:10:00,1.2,0.5,52.0,2.725,0.0,2.44,0.4,62.5,5.702003,0.0,2.768,19.6345,62.4215
2023-04-07 10:15:00,1.2,0.2,52.0,2.225,0.0,2.49,0.5,61.8,8.106010000000001,0.0,2.7880000000000003,19.1185,62.562
2023-04-07 10:20:00,1.2,0.0,52.0,2.198664,0.0,2.5,0.1,61.8,4.9,0.0,2.766,19.911,63.752
2023-04-07 10:25:00,1.2,0.0,51.6,2.27379,0.0,2.5,0.0,61.3,2.2,0.0,2.766,19.911,63.752
2023-04-07 10:30:00,1.2,0.0,51.300501,2.075,0.0,2.5,0.0,61.0,2.0,0.0,2.766,19.911,63.752
2023-04-07 10:35:00,1.2,0.0,51.701169,2.201169,0.0,2.5,0.0,61.0,2.297162,0.0,2.766,19.911,63.752
2023-04-07 10:40:00,1.2,0.0,51.8,2.201169,0.0,2.5,0.0,61.0,2.647746,0.0,2.766,19.911,63.752
2023-04-07 10:45:00,1.2,0.0,51.6,2.175,0.0,2.5,0.0,61.0,2.2,0.0,2.766,19.911,63.752
2023-04-07 10:50:00,1.2,0.0,51.8,2.2,0.0,2.5,0.0,60.9,2.299666,0.0,2.766,19.911,63.752
2023-04-07 10:55:00,1.2,0.0,51.6,2.471619,0.0,2.5,0.0,60.4,2.5500830000000003,4167.8640000000005,2.766,19.911,63.752
2023-04-07 11:00:00,1.2,0.0,51.100167,2.947412,0.0,2.5,0.0,60.0,3.3,4167.8640000000005,2.766,19.911,63.752
2023-04-07 11:05:00,1.2,0.0,51.0,2.7,0.0,2.5,0.0,60.0,3.4,0.0,2.766,19.911,63.752
2023-04-07 11:10:00,1.2,0.0,51.0,2.275,0.0,2.5,0.0,60.0,2.25,0.0,2.766,19.911,63.752
2023-04-07 11:15:00,1.2,0.0,51.0,2.225,0.0,2.5,0.0,60.0,2.05,0.0,2.766,19.911,63.752
2023-04-07 11:20:00,1.2,0.0,51.0,2.2,0.0,2.5,0.0,60.0,2.1,0.0,2.766,19.911,63.752
2023-04-07 11:25:00,1.2,0.0,51.0,2.075,0.0,2.5,0.0,60.0,2.0,0.0,2.766,19.911,63.752
2023-04-07 11:30:00,1.2,0.0,51.0,2.25,0.0,2.5,0.0,60.0,1.9,0.0,2.766,19.911,63.752
2023-04-07 11:35:00,1.2,0.0,51.0,2.4,0.0,2.5,0.0,60.0,1.949917,0.0,2.766,19.911,63.752
2023-04-07 11:40:00,1.2,0.0,51.0,2.07596,0.0,2.5,0.0,60.0,2.0500830000000003,0.0,2.766,19.911,63.752
2023-04-07 11:45:00,1.2,0.0,50.701169,2.151085,0.0,2.5,0.0,60.0,2.0,0.0,2.766,19.911,63.752
2023-04-07 11:50:00,1.2,0.0,50.400668,2.374374,0.0,2.5,0.0,60.0,1.95,0.0,2.766,19.911,63.752
2023-04-07 11:55:00,1.2,0.0,50.2,2.147993,0.0,2.5,0.0,60.0,2.0,1664.188,2.766,19.911,63.752
2023-04-07 12:00:00,1.2,0.0,50.3,2.8000830000000003,0.0,2.5,0.0,60.0,2.75,1664.188,2.766,19.911,63.752
2023-04-07 12:05:00,1.2,0.0,50.8,2.775,0.0,2.5,0.0,60.0,2.7,0.0,2.766,19.911,63.752
2023-04-07 12:10:00,1.2,0.0,50.6,2.175,0.0,2.5,0.0,60.0,2.0,0.0,2.766,19.911,63.752
2023-04-07 12:15:00,1.2,0.0,50.2,2.25,0.0,2.5,0.0,60.8,4.25,0.0,2.766,19.911,63.752
2023-04-07 12:20:00,1.2,0.0,50.6,2.2,0.0,2.5,0.0,61.6,4.65,0.0,2.766,19.911,63.752
2023-04-07 12:25:00,1.2,0.0,50.6,2.250835,0.0,2.5,0.0,60.8,2.351419,0.0,2.766,19.911,63.752
2023-04-07 12:30:00,1.2,0.0,50.1,2.17571,0.0,2.5,0.0,60.0,1.850584,0.0,2.766,19.911,63.752
2023-04-07 12:35:00,1.2,0.0,50.3,2.447412,0.0,2.5,0.0,60.0,2.1,0.0,2.766,19.911,63.752
2023-04-07 12:40:00,1.2,0.0,50.4,2.447412,0.0,2.5,0.0,60.0,2.1,0.0,2.766,19.911,63.752
2023-04-07 12:45:00,1.2,0.0,50.1,2.1,0.0,2.5,0.0,60.0,2.15,0.0,2.766,19.911,63.752
2023-04-07 12:50:00,1.2,0.0,50.1,2.25,0.0,2.5,0.0,60.0,2.250417,0.0,2.766,19.911,63.752
2023-04-07 12:55:00,1.2,0.0,50.2,2.45,0.0,2.5,0.0,60.0,2.100167,2580.5370000000003,1.555,17.9905,67.247
2023-04-07 13:00:00,1.2,0.0,50.4,3.45,0.0,2.5,0.0,61.6,6.05,2580.5370000000003,0.344,16.07,70.742
2023-04-07 13:05:00,1.2,0.6,50.8,3.753756,10.142,2.5,0.0,61.8,8.9,0.0,2.489,16.230999999999998,60.327
2023-04-07 13:10:00,1.2,0.909091,50.8,3.002504,10.142,2.5,0.3,60.4,5.55,0.0,2.489,16.230999999999998,60.327
2023-04-07 13:15:00,1.2,0.4,50.8,2.8,0.0,2.49,0.5,61.0,4.001669000000001,182.022,2.510969,15.82157,59.84517099999999
2023-04-07 13:20:00,1.2,0.0,51.0,2.4,0.0,2.46,0.2,61.2,6.055092,182.022,2.533,15.411,59.362
2023-04-07 13:25:00,1.2,0.0,50.6,2.125,0.0,2.47,0.0,60.6,7.5,0.0,2.7745,13.2385,57.932
2023-04-07 13:30:00,1.2,0.0,50.6,2.225,0.0,2.5,0.0,60.2,4.9,0.0,3.016,11.066,56.502
2023-04-07 13:35:00,1.2,0.0,51.0,2.375,0.0,2.5,0.0,60.0,5.1,0.0,2.449,15.448,60.471
2023-04-07 13:40:00,1.2,0.0,50.6,2.15,0.0,2.5,0.0,60.0,5.2,0.0,2.449,15.448,60.471
2023-04-07 13:45:00,1.2,0.0,50.6,2.124791,0.0,2.5,0.0,60.0,4.451586,3.094,2.449,15.448,60.471
2023-04-07 13:50:00,1.2,0.0,51.0,2.425292,0.0,2.5,0.0,60.0,5.653589,3.094,2.724,23.868,69.51
2023-04-07 13:55:00,1.2,0.0,50.598662,2.300918,0.0,2.5,0.0,60.0,6.15,3348.797,2.7465,19.9235,64.756
2023-04-07 14:00:00,1.2,0.0,50.4,2.501252,0.0,2.38,0.0,60.0,7.354758,3348.797,2.769,15.979,60.002
2023-04-07 14:05:00,1.2,0.0,50.799666,2.475,1.5930000000000002,2.270117,1.101836,60.4,10.367893,0.0,2.8375,22.619,67.6345
2023-04-07 14:10:00,1.2,0.0,50.799666,2.1,1.5930000000000002,2.340234,3.131524,60.5,7.954089999999999,0.0,2.8,23.1685,67.3335
2023-04-07 14:15:00,1.2,0.0,50.6,2.25,0.0,2.4,1.4023370000000002,60.9,5.0,0.0,2.694,17.078,59.4
2023-04-07 14:20:00,1.2,0.0,50.799666,2.35,0.0,2.4,0.0,62.5,5.25,0.0,2.694,17.078,59.4
2023-04-07 14:25:00,1.2,0.0,50.799666,2.25,0.0,2.4,0.0,62.9,4.25,0.0,2.71,18.3405,61.362
2023-04-07 14:30:00,1.2,0.0,50.6,2.075,0.0,2.4,0.0,61.2,3.8,0.0,2.7260000000000004,19.603,63.324
2023-04-07 14:35:00,1.2,0.0,50.8,2.325,0.0,2.4,0.0,59.799666,5.1,0.0,2.878,19.807,63.162667000000006
2023-04-07 14:40:00,1.2,0.0,50.8,2.425,0.0,2.4,0.0,59.799666,5.15,0.0,2.954,19.909,63.082
2023-04-07 14:45:00,1.2,0.0,50.4,2.2,0.0,2.4,0.0,60.0,3.35,0.0,2.9055,15.944,59.578
2023-04-07 14:50:00,1.2,0.0,50.6,2.25,0.0,2.4,0.0,60.0,3.4,0.0,2.857,11.979,56.074
2023-04-07 14:55:00,1.2,0.0,50.8,2.4,0.0,2.4,0.0,60.0,5.796327,4047.988,2.673,11.8815,55.591
2023-04-07 15:00:00,1.2,0.0,50.8,2.65,0.0,2.4,0.0,60.0,6.697830000000001,4047.988,2.489,11.784,55.108
2023-04-07 15:05:00,1.2,0.0,51.0,2.4,0.0,2.4,0.0,60.0,6.15,0.0,1.662,14.696,58.316
2023-04-07 15:10:00,1.2,0.0,50.8,2.225,0.0,2.4,0.0,60.0,5.35,0.0,1.662,14.696,58.316
2023-04-07 15:15:00,1.2,0.0,50.8,2.45,0.0,2.4,0.0,60.0,2.55,0.0,1.662,14.696,58.316
2023-04-07 15:20:00,1.2,0.0,51.0,2.575,0.0,2.4,0.0,60.200334,5.15,0.0,1.922,14.9855,57.7715
2023-04-07 15:25:00,1.2,0.0,50.8,2.475,0.0,2.4,0.0,60.2,7.7,0.0,2.3280000000000003,14.7175,57.7875
2023-04-07 15:30:00,1.2,0.0,50.8,2.25,0.0,2.4,0.0,60.0,4.85,0.0,2.474,14.16,58.348
2023-04-07 15:35:00,1.2,0.0,51.0,2.424875,0.0,2.4,0.0,60.0,4.6,0.0,2.7510000000000003,10.741,52.44
2023-04-07 15:40:00,1.2,0.0,50.799666,2.274624,0.0,2.4,0.0,60.0,5.0,0.0,2.7510000000000003,10.741,52.44
2023-04-07 15:45:00,1.2,0.0,50.799666,2.2,0.0,2.4,0.0,60.0,5.45,0.0,2.762,12.7285,54.6815
2023-04-07 15:50:00,1.2,0.0,51.0,2.4,0.0,2.4,0.0,60.0,5.153589,0.0,2.773,14.716,56.923
2023-04-07 15:55:00,1.2,0.0,50.799666,2.35,0.0,2.4,0.0,60.0,4.658027,74.229,2.211,12.73,53.928
2023-04-07 16:00:00,1.2,0.0,50.599332,2.654401,0.0,2.4,0.0,60.0,6.608514,74.229,1.649,10.744000000000002,50.933
2023-04-07 16:05:00,1.2,0.0,50.8,2.813733,0.0,2.4,0.0,60.0,6.3,0.0,2.721,14.557,56.473
2023-04-07 16:10:00,1.2,0.500835,51.0,2.425,0.0,2.41,0.2003339999999999,60.2,5.35,0.0,2.721,14.557,56.473
2023-04-07 16:15:00,1.2,0.5,51.0,2.4,0.0,2.44,0.500835,61.2,5.732888,0.0,2.747,15.1455,57.147
2023-04-07 16:20:00,1.2,0.0,51.0,2.55,0.0,2.43,0.3,63.0,4.881469,0.0,2.773,15.734000000000002,57.821000000000005
2023-04-07 16:25:00,1.2,0.0,50.8,2.2,12.784,2.4,0.0,63.4,4.050918,0.0,2.7545,15.091,58.7885
2023-04-07 16:30:00,1.2,0.0,50.8,2.1,12.784,2.4,0.0,61.4,4.000835,0.0,2.736,14.448,59.756
2023-04-07 16:35:00,1.2,0.0,51.0,2.425,0.0,2.4,0.0,60.6,3.35,0.0,1.606,15.855,57.225
2023-04-07 16:40:00,1.2,0.0,50.7,2.449917,0.0,2.4,0.0,60.6,4.95,0.0,1.606,15.855,57.225
2023-04-07 16:45:00,1.2,0.0,50.3,2.324708,0.0,2.4,0.0,60.0,6.4,22.874124,2.1815,15.885,57.962
2023-04-07 16:50:00,1.2,0.0,50.6,2.35,0.0,2.4,0.0,60.0,5.15,22.836,2.757,15.915,58.699
2023-04-07 16:55:00,1.2,0.0,50.7,2.275,0.0,2.4,0.0,60.0,6.35,0.0,2.763,13.4105,55.621
2023-04-07 17:00:00,1.2,0.0,50.500835,2.625,0.0,2.4,0.0,59.7,7.6,0.0,2.769,10.906,52.543
2023-04-07 17:05:00,1.2,0.0,50.801003,2.55,0.0,2.4,0.0,59.5,6.55,0.0,2.82,10.831,52.629
2023-04-07 17:10:00,1.2,0.0,50.699499,2.174875,0.0,2.4,0.0,59.7,4.954925,0.0,2.82,10.831,52.629
2023-04-07 17:15:00,1.2,0.0,50.6,2.325125,0.0,2.4,0.0,60.6,4.904841,0.0,2.8465,13.2725,55.8525
2023-04-07 17:20:00,1.2,0.0,50.9,2.225,0.0,2.4,0.0,60.7,5.005843,0.0,2.873,15.714,59.076
2023-04-07 17:25:00,1.2,0.0,51.0,2.3510020000000003,0.0,2.4,0.0,59.8,4.454925,0.0,2.778,15.151,57.64
2023-04-07 17:30:00,1.2,0.0,51.0,2.376043,0.0,2.4,0.0,59.5,4.7,0.0,2.6830000000000003,14.588,56.20399999999999
2023-04-07 17:35:00,1.2,0.0,51.0,2.15,0.0,2.4,0.0,59.801336,3.75,0.0,1.76,14.6,56.668
2023-04-07 17:40:00,1.2,0.0,50.7,2.2,0.0,2.4,0.0,59.601002,3.3,0.0,1.76,14.6,56.668
2023-04-07 17:45:00,1.2,0.0,50.6,2.35,0.0,2.4,0.0,59.0,4.636895,0.0,2.28,15.3185,58.787
2023-04-07 17:50:00,1.2,0.0,50.899833,2.400668,0.0,2.4,0.0,59.400668,5.237896,0.0,2.8,16.037,60.906000000000006
2023-04-07 17:55:00,1.2,0.0,50.799666,2.175292,0.0,2.4,0.0,59.6,5.55,0.0,2.548,17.773667,62.388000000000005
2023-04-07 18:00:00,1.2,0.0,50.8,2.725,0.0,2.4,0.0,59.3,6.6,0.0,2.422,18.642,63.129
2023-04-07 18:05:00,1.2,0.0,51.0,2.7,0.0,2.4,0.0,59.1,5.15,0.0,2.551,17.26,60.2505
2023-04-07 18:10:00,1.2,0.0,50.7,2.1,0.0,2.4,0.0,59.2,5.25,0.0,2.701,13.3985,55.175
2023-04-07 18:15:00,1.2,0.0,50.6,2.5,0.0,2.4,0.0,59.3,6.3,0.0,2.722,10.919,52.978
2023-04-07 18:20:00,1.2,0.0,50.9,2.525459,0.0,2.4,0.0,59.2,4.85,0.0,2.722,10.919,52.978
2023-04-07 18:25:00,1.2,0.0,50.8,2.350167,0.0,2.4,0.0,59.100167000000006,3.55,0.0,2.7415,13.3725,56.2345
2023-04-07 18:30:00,1.2,0.0,50.8,2.35,0.0,2.4,0.0,59.200334,4.80384,0.0,2.761,15.826,59.49100000000001
2023-04-07 18:35:00,1.2,0.0,51.0,2.425,0.0,2.4,0.0,59.3,6.25626,0.0,2.6095,13.3655,56.7895
2023-04-07 18:40:00,1.2,0.0,50.7,2.325,0.0,2.4,0.0,59.4,5.1,0.0,2.6060000000000003,13.5025,56.7155
2023-04-07 18:45:00,1.2,0.0,50.4,2.225,0.0,2.4,0.0,59.70116899999999,5.1,72.57600000000001,2.754,16.1,59.343
2023-04-07 18:50:00,1.2,0.0,50.7,2.425,0.0,2.4,0.0,59.700669,4.7,72.57600000000001,2.754,16.1,59.343
2023-04-07 18:55:00,1.2,0.0,50.699499,2.425,0.0,2.4,0.0,59.599332,4.7,0.0,2.1955,13.401,55.7155
2023-04-07 19:00:00,1.2,0.0,50.599332,2.65,0.0,2.4,0.0,59.8,6.05,0.0,1.6369999999999998,10.702,52.088
2023-04-07 19:05:00,1.2,0.1,50.9,2.85,0.0,2.4,0.0,60.0,7.25,0.0,2.2355,10.704,52.69
2023-04-07 19:10:00,1.2,0.4991649999999999,51.0,2.475,0.0,2.4,0.300501,60.0,6.6,0.0,2.834,10.706,53.292
2023-04-07 19:15:00,1.2,0.398998,51.0,2.25,0.0,2.4,0.500835,60.0,5.757095,0.0,2.765,15.668,58.595
2023-04-07 19:20:00,1.2,0.0,51.0,2.15,0.0,2.4,0.2003339999999999,60.0,4.911371,0.0,2.765,15.668,58.595
2023-04-07 19:25:00,1.2,0.0,51.0,2.149833,0.0,2.43,0.0,60.6,3.102671,0.0,2.615708,15.124257,57.626349
2023-04-07 19:30:00,1.2,0.0,51.0,2.34908,0.0,2.48,0.0,60.6,5.1,0.0,2.466,14.579,56.655
2023-04-07 19:35:00,1.2,0.0,51.0,2.474124,0.0,2.5,0.0,59.8,6.6,0.0,2.5785,16.5405,59.201
2023-04-07 19:40:00,1.2,0.0,50.8,2.425,0.0,2.47,0.0,59.6,4.85,0.0,2.6910000000000003,18.502,61.747
2023-04-07 19:45:00,1.2,0.0,50.8,2.3,0.0,2.42,0.0,60.3,3.3355589999999995,0.0,2.753667,13.331333,55.541
2023-04-07 19:50:00,1.2,0.0,51.0,2.2,0.0,2.4,0.0,60.2,3.137124,0.0,2.771571,11.854,53.76785699999999
2023-04-07 19:55:00,1.2,0.0,51.0,2.175,0.0,2.4,0.0,59.3,4.554257,0.0,2.773,10.882,55.367
2023-04-07 20:00:00,1.2,0.0,51.0,2.575,0.0,2.4,0.0,59.6,6.05,0.0,2.773,10.882,55.367
2023-04-07 20:05:00,1.2,0.0,51.0,2.555556,0.0,2.4,0.0,60.6,6.35,0.0,2.777,13.4455,56.499
2023-04-07 20:10:00,1.2,0.0,51.0,2.1,0.0,2.4,0.0,60.1,5.8,0.0,2.781,16.009,57.631
2023-04-07 20:15:00,1.2,0.0,51.0,2.204545,0.0,2.4,0.0,59.1,4.350584,0.0,2.2135,17.1765,58.0755
2023-04-07 20:20:00,1.2,0.0,51.0,2.325,0.0,2.4,0.0,59.6,5.1018360000000005,0.0,1.646,18.344,58.52
2023-04-07 20:25:00,1.2,0.0,51.0,2.175,0.0,2.4,0.0,61.0,5.85,0.0,1.632,15.901,58.557
2023-04-07 20:30:00,1.2,0.0,51.0,2.05,0.0,2.4,0.0,60.7,4.6,0.0,1.632,15.901,58.557
2023-04-07 20:35:00,1.2,0.0,51.0,2.225793,0.0,2.4,0.0,59.5,4.2,0.0,2.201,13.361,55.1935
2023-04-07 20:40:00,1.2,0.0,51.0,2.225753,0.0,2.4,0.0,59.8,4.9,24.875,2.77,10.821,51.83
2023-04-07 20:45:00,1.2,0.0,51.0,2.174875,0.0,2.4,0.0,60.4,4.4,24.916528,2.516,13.3465,55.446000000000005
2023-04-07 20:50:00,1.2,0.0,51.0,2.4,0.0,2.4,0.0,60.4,3.4,0.0,2.262,15.872,59.062
2023-04-07 20:55:00,1.2,0.0,51.0,2.35,0.0,2.4,0.0,59.8,4.65,0.0,1.68,15.956,61.676
2023-04-07 21:00:00,1.2,0.0,51.0,3.45,0.0,2.31,0.0,59.4,7.0,0.0,1.68,15.956,61.676
2023-04-07 21:05:00,1.2,0.0,51.0,3.525,0.0,2.299833,1.0,59.9,9.15,3.119,1.68,15.956,61.676
2023-04-07 21:10:00,1.2,0.0,51.0,2.525,0.0,2.389983,3.0,60.2,8.85,3.119,2.814,26.521,74.05
2023-04-07 21:15:00,1.2,0.0,51.0,2.499165,0.0,2.4,1.5,59.7,7.0,63.223,2.148427,18.700892,62.766216
2023-04-07 21:20:00,1.2,0.0,51.0,2.198664,0.0,2.4,0.1,59.8,5.051753,63.223,1.481,10.859000000000002,51.451
2023-04-07 21:25:00,1.2,0.0,51.0,2.15,0.0,2.4,0.0,60.0,4.951586,0.0,1.6135,13.2775,54.504
2023-04-07 21:30:00,1.2,0.0,51.0,2.175,0.0,2.4,0.0,60.0,4.7,0.0,1.746,15.696,57.557
2023-04-07 21:35:00,1.2,0.0,51.0,2.225,0.0,2.4,0.0,60.0,4.75,0.0,2.76,10.618,53.404
2023-04-07 21:40:00,1.2,0.0,51.0,2.275,0.0,2.4,0.0,60.0,4.95,0.0,2.76,10.618,53.404
2023-04-07 21:45:00,1.2,0.0,51.0,2.250417,0.0,2.4,0.0,59.8,3.3,0.0,2.7295,15.2345,58.5035
2023-04-07 21:50:00,1.2,0.0,51.0,2.200334,0.0,2.4,0.0,59.8,4.95,0.0,2.699,19.851,63.603
2023-04-07 21:55:00,1.2,0.0,51.0,2.25,0.0,2.4,0.0,59.8,6.25,0.0,2.793667,19.070333,62.122333
2023-04-07 22:00:00,1.2,0.0,51.0,2.65,0.0,2.4,0.0,59.7,5.65,0.0,2.841,18.68,61.382
2023-04-07 22:05:00,1.2,2.2,50.7,12.6,3028.897,2.44,5.6,59.8,23.2,5104.267112,2.934,16.882,63.717
2023-04-07 22:10:00,1.23,8.1,50.0,24.425,8989.609,2.489983,18.3,60.6,51.05,6406.323,3.027,15.084,66.05199999999999
2023-04-07 22:15:00,1.28,7.9,49.799666,26.924875,6386.653907,2.5,20.7,62.0,53.45,2718.822,3.027,15.084,66.05199999999999
2023-04-07 22:20:00,1.3,7.2,50.0,27.250417,743.653907,2.5,14.2,63.6,48.2,8057.547,2.859,24.283,83.025
2023-04-07 22:25:00,1.3,11.1,50.0,27.25,1256.693,2.5,20.9,65.4,52.15,16719.234,2.859,23.717,83.791
2023-04-07 22:30:00,1.3,9.307179,49.8,26.4,1865.452,2.5,31.1,64.4,54.7,14678.053488999998,2.859,23.151,84.557
2023-04-07 22:35:00,1.3,4.799666,49.9,25.525,1769.5839999999998,2.5,30.6,62.6,53.45144200000001,7253.924942000001,2.619,21.793000000000003,76.3915
2023-04-07 22:40:00,1.3,2.6010020000000003,50.6,26.0,1500.4632390000002,2.5,23.1,62.9,48.89909,4380.229,2.379,20.435,68.226
2023-04-07 22:45:00,1.3,3.202003,51.8,26.3,1630.683272,2.5,15.0,64.7,44.85,2811.836,2.379,20.435,68.226
2023-04-07 22:50:00,1.3,5.7,53.6,28.203673,2677.055492,2.5,14.3,68.8,49.1,4101.706,4.74,20.436,84.102
2023-04-07 22:55:00,1.33,10.0,54.8,30.106845,4354.871853000001,2.5,22.7,69.4,56.4,4844.828,4.1465,24.6335,90.04899999999999
2023-04-07 23:00:00,1.33,10.8,55.0,29.6,5600.529,2.5,28.7,65.2,57.9,13182.687,3.553,28.831,95.996
2023-04-07 23:05:00,1.3,5.6,55.3,28.825,3418.6420000000003,2.5,26.507513,63.3,52.15,12864.294,3.23,23.6155,84.706
2023-04-07 23:10:00,1.3,2.3,56.2,27.8,747.189,2.520033,22.701169,63.1,53.95,6916.48,2.907,18.4,73.416
2023-04-07 23:15:00,1.3,2.5,57.2,26.899416,1416.4679999999998,2.52,24.0,62.2,59.8,8744.479,2.907,18.4,73.416
2023-04-07 23:20:00,1.3,5.0,57.1,28.502087,4379.509,2.5,24.4,62.2,42.25,3499.054,2.718,25.551,81.415
2023-04-07 23:25:00,1.3,9.9,55.8,29.275,9823.074,2.5,12.6,62.4,14.9,156.528,2.809333,21.801,107.521667
2023-04-07 23:30:00,1.3,11.7,54.202003000000005,28.275,9973.613,2.5,1.8,61.6,5.7,0.0,2.855,19.926,120.575
2023-04-07 23:35:00,1.3,11.1,52.699499,28.15,5641.471,2.5,0.0,61.400668,7.282972,0.0,2.752,12.568,62.646
2023-04-07 23:40:00,1.34,10.3,51.8,28.225,7309.003000000001,2.5,0.0,62.00166899999999,5.3798,0.0,2.752,12.568,62.646
2023-04-07 23:45:00,1.39,7.6,51.6,27.8,5652.873823,2.5,0.0,61.6,3.7,0.0,2.752,12.568,62.646
2023-04-07 23:50:00,1.4,5.1,51.8,27.3,1171.655125,2.5,0.0,61.1,3.7,0.0,2.874,16.217,62.48
2023-04-07 23:55:00,1.4,4.5,52.4,27.825,1182.635,2.5,0.0,61.6,5.35,26.526,2.815,16.204,60.6905
2023-04-08 00:00:00,1.37,5.6,53.198664,26.875,1743.034,2.5,0.0,61.8,6.15,2947.961,2.756,16.191,58.901
2023-04-08 00:05:00,1.32,5.6,53.29883100000001,14.05,1169.613356,2.5,0.0,62.1,7.8,2926.312187,2.8065,16.079,62.524
